70	6	0 : 4	2 : 13	1	2	0	100	150	1	medium
70	7	0 : 4	1 : 57	1	2	1	400	150	1	medium
70	8	0 : 0	1 : 37	0	2	0	200	200	1	medium
70	9	0 : 5	1 : 22	1	2	1	500	250	1	medium
70	10	0 : 0	1 : 2	0	0	0	500	300	0	medium
70	11	0 : 0	0 : 42	0	0	0	500	300	0	medium
70	12	0 : 0	0 : 22	0	0	0	500	300	0	medium
70	13	0 : 0	0 : 2	0	0	0	500	300	0	medium
72	1	0 : 4	2 : 45	0	0	0	500	0	0	low
72	2	0 : 8	2 : 33	0	0	1	1000	0	0	high
72	3	0 : 8	2 : 21	0	0	1	1500	0	0	high
72	4	0 : 7	2 : 8	0	0	1	2000	50	0	high
72	5	0 : 7	1 : 55	0	0	0	2000	50	0	medium
73	1	0 : 7	2 : 48	0	0	0	500	0	0	medium
72	6	0 : 6	1 : 41	0	0	0	2000	50	0	medium
73	2	0 : 7	2 : 35	0	0	1	1000	0	0	2
72	7	0 : 8	1 : 29	0	0	1	2500	50	0	high
73	3	0 : 8	2 : 23	0	0	1	1500	0	0	3
72	8	0 : 6	1 : 15	0	0	0	2500	50	0	high
73	4	0 : 8	2 : 11	0	0	1	2000	0	0	medium
72	9	0 : 7	1 : 2	0	0	0	2500	50	0	high
73	5	0 : 7	1 : 58	0	0	0	2000	0	0	medium
72	10	0 : 8	0 : 50	0	0	0	2500	50	0	medium
73	6	0 : 6	1 : 44	0	0	0	2000	50	0	low
72	11	0 : 7	0 : 37	0	0	0	2500	50	0	medium
73	7	0 : 9	1 : 33	0	0	0	2000	50	0	medium
74	1	0 : 7	2 : 48	0	0	1	1000	0	0	high
72	12	0 : 8	0 : 25	0	0	1	3000	50	0	low
73	8	0 : 8	1 : 21	0	0	0	2000	50	0	medium
74	2	0 : 8	2 : 36	0	0	0	1000	0	0	3
72	13	0 : 8	0 : 13	0	0	0	3000	50	0	low
73	10	0 : 7	1 : 8	0	0	0	2000	100	0	2
74	3	0 : 8	2 : 24	0	0	1	1500	0	0	high
72	14	0 : 8	0 : 1	0	0	0	3000	50	0	3
73	11	0 : 8	0 : 56	0	0	0	2000	100	0	medium
74	4	0 : 5	2 : 9	0	0	0	1500	0	0	2
73	12	0 : 9	0 : 45	0	0	0	2000	100	0	2
74	5	0 : 7	1 : 56	0	0	0	1500	0	0	3
73	13	0 : 7	0 : 32	0	0	0	2000	150	0	low
74	6	0 : 6	1 : 42	0	0	1	2000	0	0	low
73	14	0 : 8	0 : 20	0	0	0	2000	150	0	2
74	7	0 : 6	1 : 28	0	0	1	2500	0	0	high
75	1	0 : 7	2 : 48	0	0	0	500	0	0	high
73	15	0 : 8	0 : 8	0	0	0	2000	150	0	medium
74	8	0 : 8	1 : 16	0	0	1	3000	0	0	high
75	2	0 : 6	2 : 34	0	0	0	500	0	0	high
74	9	0 : 6	1 : 2	0	0	0	3000	0	0	high
75	3	0 : 6	2 : 20	0	0	0	500	0	0	high
74	10	0 : 7	0 : 49	0	0	0	3000	0	0	3
75	4	0 : 8	2 : 8	0	0	1	1000	0	0	high
76	1	0 : 2	2 : 43	0	0	1	1000	0	0	3
74	11	0 : 9	0 : 38	0	0	1	3500	0	0	high
75	5	0 : 8	1 : 56	0	0	1	1500	0	0	high
76	2	0 : 7	2 : 30	0	0	0	1000	0	0	low
74	12	0 : 8	0 : 26	0	0	0	3500	0	0	3
75	6	0 : 7	1 : 43	0	0	0	1500	0	0	high
74	13	0 : 9	0 : 15	0	0	1	4000	0	0	high
76	3	0 : 6	2 : 16	0	0	0	1000	0	0	low
75	7	0 : 7	1 : 30	0	0	1	2000	0	0	high
74	14	0 : 6	0 : 1	0	0	0	4000	0	0	medium
76	4	0 : 7	2 : 3	0	0	0	1000	0	0	2
75	9	0 : 6	1 : 16	0	0	1	2500	0	0	3
76	5	0 : 8	1 : 51	0	0	1	1500	0	0	medium
75	10	0 : 9	1 : 5	0	0	1	3000	0	0	high
76	6	0 : 8	1 : 39	0	0	1	2000	0	0	high
75	11	0 : 8	0 : 53	0	0	0	3000	0	0	medium
75	12	0 : 8	0 : 41	0	0	0	3000	0	0	low
76	7	0 : 7	1 : 26	0	0	0	2000	0	0	low
76	8	0 : 4	1 : 10	1	2	1	2300	0	1	high
76	9	0 : 5	0 : 55	0	0	0	2300	0	0	low
76	10	0 : 7	0 : 42	0	0	1	2800	0	0	high
76	11	0 : 7	0 : 29	1	0	0	2800	0	0	low
76	12	0 : 8	0 : 17	0	0	1	3300	0	0	high
76	13	0 : 8	0 : 5	1	0	1	3800	0	0	high
77	1	0 : 7	2 : 48	0	0	1	1000	0	0	high
